gene,name
B9J08_002962,LAP3
B9J08_002963,B9J08_002963
B9J08_002964,B9J08_002964
B9J08_002965,DIP5_PUT4
B9J08_002966,UTP10
B9J08_002967,HSP10
B9J08_002968,B9J08_002968
B9J08_002969,YPT52
B9J08_002970,MBF1
B9J08_002971,TSC13
B9J08_002972,MXR2
B9J08_002973,HMT1
B9J08_002974,VHT1_TNA1
B9J08_002975,YPR147C
B9J08_002976,YGR127W
B9J08_002977,IME2
B9J08_002978,YKR023W
B9J08_002979,SLD2
B9J08_002980,ATP25
B9J08_002981,UTP11
B9J08_002982,KTI12
B9J08_002983,MTG1
B9J08_002984,YKU80
B9J08_002985,B9J08_002985
B9J08_002986,GLC3
B9J08_002987,AIP1
B9J08_002988,ARP4
B9J08_002989,MIC60
B9J08_002990,B9J08_002990
B9J08_002991,YML079W
B9J08_002992,PRA1_ZPS1
B9J08_002993,KIN3
B9J08_002994,ADE1
B9J08_002995,MET14
B9J08_002996,VPS2_DID4
B9J08_002997,FET33_GMC1
B9J08_002998,LAA1
B9J08_002999,B9J08_002999
B9J08_003000,NSI1
B9J08_003001,SEC5
B9J08_003002,FTR1
B9J08_003003,B9J08_003003
B9J08_003004,B9J08_003004
B9J08_003005,COX12
B9J08_003006,JLP2
B9J08_003007,B9J08_003007
B9J08_003008,CDC39
B9J08_003009,UBC1
B9J08_003010,BRE5
B9J08_003011,MRP21
B9J08_003012,B9J08_003012
B9J08_003013,SSL2
B9J08_003014,SRP40
B9J08_003015,LPX1
B9J08_003016,BMT8
B9J08_003017,FCY2_FCY21
B9J08_003018,ELP6
B9J08_003019,TGL3
B9J08_003020,YJR124C
B9J08_003021,UTP15
B9J08_003022,YNG1
B9J08_003023,RPL3
B9J08_003024,CIP1
B9J08_003025,B9J08_003025
B9J08_003026,ERG24
B9J08_003027,ABG1_VOA1
B9J08_003028,VMA21
B9J08_003029,MED18_SRB5
B9J08_003030,GTF1
B9J08_003031,PES1_NOP7
B9J08_003032,TAZ1
B9J08_003033,B9J08_003033
B9J08_003034,KAR3
B9J08_003035,RRP15
B9J08_003036,BSC6
B9J08_003037,SGT1
B9J08_003038,YIL024C
B9J08_003039,SRP21
B9J08_003040,SMF2
B9J08_003041,PDX1
B9J08_003042,B9J08_003042
B9J08_003043,B9J08_003043
B9J08_003044,B9J08_003044
B9J08_003045,B9J08_003045
B9J08_003046,CHA1_SDL1
B9J08_003047,B9J08_003047
B9J08_003048,NIC96
B9J08_003049,HNM1
B9J08_003050,SMP2_PAH1
B9J08_003051,BMT8
B9J08_003052,B9J08_003052
B9J08_003053,NPL3
B9J08_003054,BNA7
B9J08_003055,TIF35
B9J08_003056,YMR102C
B9J08_003057,IRR1
B9J08_003058,RSC8
B9J08_003059,SLM3
B9J08_003060,RIM101
B9J08_003061,B9J08_003061
B9J08_003062,B9J08_003062
B9J08_003063,B9J08_003063
B9J08_003064,B9J08_003064
B9J08_003065,B9J08_003065
B9J08_003066,YPI1
B9J08_003067,WSC4
B9J08_003068,CTF5_MCM21
B9J08_003069,CHC1
B9J08_003070,B9J08_003070
B9J08_003071,B9J08_003071
B9J08_003072,B9J08_003072
B9J08_003073,CSI2
B9J08_003074,YGR015C
B9J08_003075,NCB2
B9J08_003076,SXM1
B9J08_003077,UFD1
B9J08_003078,HPT1
B9J08_003079,LHS1
B9J08_003080,MUD2
B9J08_003081,BUB2
B9J08_003082,RRP7
B9J08_003083,ABZ2
B9J08_003084,SER2
B9J08_003085,PDR17_PDR16
B9J08_003086,B9J08_003086
B9J08_003087,RRN7
B9J08_003088,ALD5
B9J08_003089,RPS24_RPS24B
B9J08_003090,KCS1
B9J08_003091,MNT3_KTR1
B9J08_003092,MNN21_MNN2
B9J08_003093,APS1
B9J08_003094,DBP10
B9J08_003095,HRP1
B9J08_003096,B9J08_003096
B9J08_003097,B9J08_003097
B9J08_003098,TRM11
B9J08_003099,THI4
B9J08_003100,YSH1
B9J08_003101,SMD2
B9J08_003102,MEC3
B9J08_003103,SER1
B9J08_003104,GUF1
B9J08_003105,ILV1
B9J08_003106,PEF1
B9J08_003107,RPS10_RPS10A
B9J08_003108,B9J08_003108
B9J08_003109,B9J08_003109
B9J08_003110,B9J08_003110
B9J08_003111,PER1
B9J08_003112,B9J08_003112
B9J08_003113,NVJ2
B9J08_003114,MEC1
B9J08_003115,CKS1
B9J08_003116,HSL7
B9J08_003117,CWC25
B9J08_003118,SUI1
B9J08_003119,CDS1
B9J08_003120,SCW11
B9J08_003121,B9J08_003121
B9J08_003122,NDH51
B9J08_003123,KTR2
B9J08_003124,EBP2
B9J08_003125,ERG20
B9J08_003126,QCR8
B9J08_003127,RPL17B
B9J08_003128,SWI3
B9J08_003129,B9J08_003129
B9J08_003130,SNU114
B9J08_003131,RPB4
B9J08_003132,YAK1
B9J08_003133,TIM17
B9J08_003134,TPO5
B9J08_003135,UTP30
B9J08_003136,B9J08_003136
B9J08_003137,B9J08_003137
B9J08_003138,ATP4
B9J08_003139,MSI1
B9J08_003140,VPS51
B9J08_003141,EFM4
B9J08_003142,YRB2
B9J08_003143,PSH1
B9J08_003144,ROY1
B9J08_003145,B9J08_003145
B9J08_003146,ATP7
B9J08_003147,APL3
B9J08_003148,PRY1_PRY3
B9J08_003149,B9J08_003149
B9J08_003150,SWD2
B9J08_003151,BBC1
B9J08_003152,IST2
B9J08_003153,YBL036C
B9J08_003154,LHP1
B9J08_003155,POL12
B9J08_003156,IRC3
B9J08_003157,GPI8
B9J08_003158,STU1
B9J08_003159,CPH1_STE12
B9J08_003160,B9J08_003160
B9J08_003161,B9J08_003161
B9J08_003162,RRN3
B9J08_003163,B9J08_003163
B9J08_003164,B9J08_003164
B9J08_003165,ATG18
B9J08_003166,B9J08_003166
B9J08_003167,HFD1
B9J08_003168,UBP6
B9J08_003169,MIC19
B9J08_003170,MGR2
B9J08_003171,FMP30
B9J08_003172,GCN20
B9J08_003173,B9J08_003173
B9J08_003174,B9J08_003174
B9J08_003175,BOP3
B9J08_003176,SHQ1
B9J08_003177,DPH1
B9J08_003178,COG6
B9J08_003179,XBP1
B9J08_003180,IDP1
B9J08_003181,B9J08_003181
B9J08_003182,PCF11
B9J08_003183,COX8
B9J08_003184,VPS33
B9J08_003185,TES1
B9J08_003186,TES1
B9J08_003187,TES1
B9J08_003188,B9J08_003188
B9J08_003189,MLH3
B9J08_003190,TPC1
B9J08_003191,B9J08_003191
B9J08_003192,B9J08_003192
B9J08_003193,VPS54
B9J08_003194,YPL162C
B9J08_003195,REG1
B9J08_003196,MOD5
B9J08_003197,RIM20
B9J08_003198,CEF1
B9J08_003199,B9J08_003199
B9J08_003200,PZF1
B9J08_003201,THO2
B9J08_003202,GIT4_GIT1
B9J08_003203,XKS1
B9J08_003204,MRX12
B9J08_003205,LYS1
B9J08_003206,MAK11
B9J08_003207,CDC16
B9J08_003208,HSV2
B9J08_003209,PET54
B9J08_003210,PUF3
B9J08_003211,B9J08_003211
B9J08_003212,TSC2
B9J08_003213,GAP5_GAP1
B9J08_003214,TDA6
B9J08_003215,CBR1
B9J08_003216,OFD1_TPA1
B9J08_003217,HOM3
B9J08_003218,GVP36
B9J08_003219,ARO9
B9J08_003220,TUB4
B9J08_003221,B9J08_003221
B9J08_003222,B9J08_003222
B9J08_003223,B9J08_003223
B9J08_003224,HMG1
B9J08_003225,STR2
B9J08_003226,DAP1
B9J08_003227,WAR1
B9J08_003228,MNS1
B9J08_003229,SKO1
B9J08_003230,MSB1
B9J08_003231,CTN1_YAT1
B9J08_003232,CIS2
B9J08_003233,BUL2
B9J08_003234,CNS1
B9J08_003235,SLI15
B9J08_003236,BUL1
B9J08_003237,B9J08_003237
B9J08_003238,TUF1
B9J08_003239,APC1
B9J08_003240,PSD1
B9J08_003241,MOB2
B9J08_003242,RPO41
B9J08_003243,SNF7
B9J08_003244,SED5
B9J08_003245,TUB2
B9J08_003246,B9J08_003246
B9J08_003247,RIC1
B9J08_003248,RPS16A
B9J08_003249,RPL13_RPL13A
B9J08_003250,RPP1A
B9J08_003251,XOG1_EXG1
B9J08_003252,B9J08_003252
B9J08_003253,MDM31
B9J08_003254,B9J08_003254
B9J08_003255,B9J08_003255
B9J08_003256,MST1
B9J08_003257,CDC73
B9J08_003258,ATG17
B9J08_003259,SPP382
B9J08_003260,B9J08_003260
B9J08_003261,MIA40
B9J08_003262,YPT7
B9J08_003263,YKT6
B9J08_003264,VTS1
B9J08_003265,PDE2
B9J08_003266,SOU1_SPS19
B9J08_003267,XYL2_SOR1
B9J08_003268,SOU2_SPS19
B9J08_003269,CTF1_GAL4
B9J08_003270,B9J08_003270
B9J08_003271,LYS2
B9J08_003272,RAD16
B9J08_003273,RPS18_RPS18B
B9J08_003274,YML6
B9J08_003275,KEX1
B9J08_003276,GPH1
B9J08_003277,B9J08_003277
B9J08_003278,MCM1
B9J08_003279,PSP1
B9J08_003280,MET28
B9J08_003281,RIM15
B9J08_003282,REX2
B9J08_003283,B9J08_003283
B9J08_003284,YLR050C
B9J08_003285,ACB1
B9J08_003286,B9J08_003286
B9J08_003287,RTF1
B9J08_003288,RPS28B
B9J08_003289,ICT1
B9J08_003290,GLN4
B9J08_003291,GAC1
B9J08_003292,YMR226C
B9J08_003293,NCS6
B9J08_003294,NIP1
B9J08_003295,HRT3
B9J08_003296,NMT1
B9J08_003297,B9J08_003297
B9J08_003298,PWP1
B9J08_003299,END3
B9J08_003300,ALI1
B9J08_003301,ZCF8
B9J08_003302,SAN1
B9J08_003303,TYW3
B9J08_003304,SYS3_IMH1
B9J08_003305,CSC25_CDC25
B9J08_003306,TDH3_TDH2
B9J08_003307,PEP8
B9J08_003308,B9J08_003308
B9J08_003309,URA3
B9J08_003310,GEA2
B9J08_003311,NDU1
B9J08_003312,CPR7
B9J08_003313,RPL4B
B9J08_003314,RBE1_PRY2
B9J08_003315,IML2
B9J08_003316,GMH1
B9J08_003317,B9J08_003317
B9J08_003318,B9J08_003318
B9J08_003319,HEL1
B9J08_003320,RKM3
B9J08_003321,PAM16
B9J08_003322,SET3
B9J08_003323,YOR1
B9J08_003324,DGK1
B9J08_003325,B9J08_003325
B9J08_003326,NBP35
B9J08_003327,MSS1
B9J08_003328,RSC4
B9J08_003329,TAH18
B9J08_003330,MSF1
B9J08_003331,MRPL16
B9J08_003332,B9J08_003332
B9J08_003333,B9J08_003333
B9J08_003334,B9J08_003334
B9J08_003335,VPS24
B9J08_003336,B9J08_003336
B9J08_003337,B9J08_003337
B9J08_003338,RFC5
B9J08_003339,MXR1
B9J08_003340,UBP13
B9J08_003341,ZRT2
B9J08_003342,YOR289W
B9J08_003343,B9J08_003343
B9J08_003344,B9J08_003344
B9J08_003345,ERG29
B9J08_003346,GID8
B9J08_003347,CWH41
B9J08_003348,RRN6
B9J08_003349,TRP5
B9J08_003350,MED3
B9J08_003351,B9J08_003351
B9J08_003352,YMR155W
B9J08_003353,FMT1
B9J08_003354,VPS13
B9J08_003355,ATG1
B9J08_003356,SAK1
B9J08_003357,RPN13
B9J08_003358,B9J08_003358
B9J08_003359,CDC3
B9J08_003360,POM33
B9J08_003361,RHO1
B9J08_003362,B9J08_003362
B9J08_003363,B9J08_003363
B9J08_003364,SSA2
B9J08_003365,ACS2
B9J08_003366,GPI18
B9J08_003367,B9J08_003367
B9J08_003368,HHT2
B9J08_003369,HHF22_HHF2
B9J08_003370,GIG1_YPL067C
B9J08_003371,GPM2_GPM1
B9J08_003372,RPN4
B9J08_003373,ANY1
B9J08_003374,ICL1
B9J08_003375,B9J08_003375
B9J08_003376,PHO85
B9J08_003377,TRM44
B9J08_003378,RMD5
B9J08_003379,ELC1
B9J08_003380,VPS16
B9J08_003381,CHL4
B9J08_003382,NOP4
B9J08_003383,SIT4
B9J08_003384,RSM18
B9J08_003385,B9J08_003385
B9J08_003386,PEX4
B9J08_003387,BIM1
B9J08_003388,B9J08_003388
B9J08_003389,PET117
B9J08_003390,PCL7_PCL6
B9J08_003391,RSB1
B9J08_003392,RSB1
B9J08_003393,RPL34B
B9J08_003394,MMD1_MMF1
B9J08_003395,CAF130
B9J08_003396,PGA63_SEC31
B9J08_003397,ATC1_ATH1
B9J08_003398,B9J08_003398
B9J08_003399,B9J08_003399
B9J08_003400,RSM27
B9J08_003401,CCH1
B9J08_003402,ZPR1
B9J08_003403,MET30
B9J08_003404,GIP2
B9J08_003405,PPM2
B9J08_003406,RRP40
B9J08_003407,ZCF17_UPC2
B9J08_003408,B9J08_003408
B9J08_003409,TRY6
B9J08_003410,DCN1
B9J08_003411,APC2
B9J08_003412,TAF12L_TAF12
B9J08_003413,OPT7_OPT2
B9J08_003414,YLR419W
B9J08_003415,B9J08_003415
B9J08_003416,NUC2
B9J08_003417,SCJ1
B9J08_003418,MIX17
B9J08_003419,B9J08_003419
B9J08_003420,PRM5
B9J08_003421,TOP1
B9J08_003422,B9J08_003422
B9J08_003423,B9J08_003423
B9J08_003424,CDC5
B9J08_003425,RPB11
B9J08_003426,SIN3
B9J08_003427,YOR296W
B9J08_003428,TRI1
B9J08_003429,RRS1
B9J08_003430,GEM1
B9J08_003431,BOL3
B9J08_003432,PRT1
B9J08_003433,PRT1
B9J08_003434,B9J08_003434
B9J08_003435,PRE10
B9J08_003436,PFA4
B9J08_003437,PRX1
B9J08_003438,YGR053C
B9J08_003439,LAM5
B9J08_003440,ILV5
B9J08_003441,KSP1_FMP48
B9J08_003442,HYR1
B9J08_003443,ATG33
B9J08_003444,OCA1
B9J08_003445,OST2
B9J08_003446,RAS1
B9J08_003447,PHO23
B9J08_003448,MET32
B9J08_003449,GPD1
B9J08_003450,SET2
B9J08_003451,LST4
B9J08_003452,UGA11_UGA1
B9J08_003453,CMK2
B9J08_003454,ADAEC
B9J08_003455,AIM14
B9J08_003456,B9J08_003456
B9J08_003457,RAD32_RAD30
B9J08_003458,PEX10
B9J08_003459,MNN10
B9J08_003460,SWI1
B9J08_003461,B9J08_003461
B9J08_003462,PEX5
B9J08_003463,HIS4
B9J08_003464,B9J08_003464
B9J08_003465,HOL1
B9J08_003466,MDH1-3_MDH3
B9J08_003467,CDC54_MCM4
B9J08_003468,B9J08_003468
B9J08_003469,B9J08_003469
B9J08_003470,GSG1_TRS85
B9J08_003471,RAX2
B9J08_003472,B9J08_003472
B9J08_003473,PEP1
B9J08_003474,B9J08_003474
B9J08_003475,B9J08_003475
B9J08_003476,B9J08_003476
B9J08_003477,PRP40
B9J08_003478,ARC19
B9J08_003479,DAL81
B9J08_003480,ACF2_DSE4
B9J08_003481,B9J08_003481
B9J08_003482,SWF1
B9J08_003483,B9J08_003483
B9J08_003484,B9J08_003484
B9J08_003485,TRM1
B9J08_003486,PLB3_PLB1
B9J08_003487,B9J08_003487
B9J08_003488,CCE1
B9J08_003489,CAB3
B9J08_003490,SEC11
B9J08_003491,B9J08_003491
B9J08_003492,B9J08_003492
B9J08_003493,B9J08_003493
B9J08_003494,POP1
B9J08_003495,SSU72
B9J08_003496,ATG4
B9J08_003497,SQS1
B9J08_003498,JJJ1
B9J08_003499,B9J08_003499
B9J08_003500,CSP37_OM45
B9J08_003501,PRS_AIM10
B9J08_003502,SBH2
B9J08_003503,PIN4
B9J08_003504,PTC2
B9J08_003505,SAS3
B9J08_003506,YBL055C
B9J08_003507,B9J08_003507
B9J08_003508,ATP2
B9J08_003509,JHD2
B9J08_003510,PRO3
B9J08_003511,B9J08_003511
B9J08_003512,SUB2
B9J08_003513,YPL034W
B9J08_003514,MET15_MET17
B9J08_003515,ECM7
B9J08_003516,DIF1
B9J08_003517,CAR2
B9J08_003518,CNH1_NHA1
B9J08_003519,GCG1
B9J08_003520,B9J08_003520
B9J08_003521,TRE2
B9J08_003522,MAG2
B9J08_003523,SPC2
B9J08_003524,TDA5
B9J08_003525,DPH2
B9J08_003526,MUC1
B9J08_003527,FUN26
B9J08_003528,TOK1
B9J08_003529,TOK1
B9J08_003530,MRPS17
B9J08_003531,HIS5
B9J08_003532,B9J08_003532
B9J08_003533,SEC72
B9J08_003534,B9J08_003534
B9J08_003535,ULS1
B9J08_003536,COG8
B9J08_003537,VMA6
B9J08_003538,RAD17
B9J08_003539,B9J08_003539
B9J08_003540,MUP1
B9J08_003541,B9J08_003541
B9J08_003542,AYR2_AYR1
B9J08_003543,BSD2
B9J08_003544,CTP1
B9J08_003545,TFA1
B9J08_003546,HCM1
B9J08_003547,BUD31
B9J08_003548,B9J08_003548
B9J08_003549,B9J08_003549
B9J08_003550,YWP1_FLO5
B9J08_003551,YMR317W
B9J08_003552,MET10
B9J08_003553,DLD1
B9J08_003554,IES6
B9J08_003555,TCA17
B9J08_003556,BSP1
B9J08_003557,SNL1
B9J08_003558,B9J08_003558
B9J08_003559,DJP1
B9J08_003560,MRPS5
B9J08_003561,GPC1
B9J08_003562,NOP13
B9J08_003563,ADH2_ADH3
B9J08_003564,SLK19_YGR130C
B9J08_003565,B9J08_003565
B9J08_003566,B9J08_003566
B9J08_003567,MDS3
B9J08_003568,GCY1
B9J08_003569,YJL218W
B9J08_003570,YIP4
B9J08_003571,APR1_PEP4
B9J08_003572,VAN1
B9J08_003573,PRM15
B9J08_003574,PRP19
B9J08_003575,EVP1_PUN1
B9J08_003576,FCP1
B9J08_003577,TAF8
B9J08_003578,DSK2
B9J08_003579,ASH1
B9J08_003580,MTR2
B9J08_003581,YHR202W
B9J08_003582,RPS4A
B9J08_003583,GYP5
B9J08_003584,SPG5
B9J08_003585,GAL4
B9J08_003586,SGS1
B9J08_003587,ZSF1_TIS11
B9J08_003588,VPS71
B9J08_003589,GCN1
B9J08_003590,MIG2_MIG1
B9J08_003591,B9J08_003591
B9J08_003592,RIM4
B9J08_003593,JAB1_RRI1
B9J08_003594,DOT4_UBP10
B9J08_003595,MOH1
B9J08_003596,MRPL22
B9J08_003597,B9J08_003597
B9J08_003598,CSH3_SHR3
B9J08_003599,RAC1_RHO5
B9J08_003600,NOP6
B9J08_003601,B9J08_003601
B9J08_003602,IPI3
B9J08_003603,PBR1
B9J08_003604,NPR1
B9J08_003605,MRPL19
B9J08_003606,BCK2
B9J08_003607,B9J08_003607
B9J08_003608,YPL247C
B9J08_003609,GCV2
B9J08_003610,TEF1
B9J08_003611,SDS24
B9J08_003612,OLE1
B9J08_003613,SNX3
B9J08_003614,ADH2_ADH1
B9J08_003615,TKL1
B9J08_003616,OPY2
B9J08_003617,NOT5
B9J08_003618,LTP1
B9J08_003619,MED15_GAL11
B9J08_003620,DIP2
B9J08_003621,PLB5_PLB3
B9J08_003622,B9J08_003622
B9J08_003623,SSY1
B9J08_003624,DCK1
B9J08_003625,ACP12_ACP1
B9J08_003626,SDS22
B9J08_003627,HSP21
B9J08_003628,POX1-3_POX1
B9J08_003629,GCD7
B9J08_003630,MED1
B9J08_003631,COQ5
B9J08_003632,CDC19
B9J08_003633,PEX6
B9J08_003634,RPL31B
B9J08_003635,B9J08_003635
B9J08_003636,B9J08_003636
B9J08_003637,YLR407W
B9J08_003638,RXT3
B9J08_003639,VAM6
B9J08_003640,UTP21
B9J08_003641,DUS3
B9J08_003642,YET3
B9J08_003643,ECM3
B9J08_003644,B9J08_003644
B9J08_003645,POB3
B9J08_003646,HOM2
B9J08_003647,RKM5
B9J08_003648,SAC3
B9J08_003649,ENT3
B9J08_003650,CPR3
B9J08_003651,B9J08_003651
B9J08_003652,SNU23
B9J08_003653,TPP1
B9J08_003654,AIM36
B9J08_003655,MRPS8
B9J08_003656,BUG1
B9J08_003657,ZRT2
B9J08_003658,SNF4
B9J08_003659,OPT8_YGL114W
B9J08_003660,PBP2
B9J08_003661,SWC5
B9J08_003662,YOL057W
B9J08_003663,MDL2
B9J08_003664,POL5
B9J08_003665,ADO1
B9J08_003666,TDA4
B9J08_003667,YPT1
B9J08_003668,B9J08_003668
B9J08_003669,RPN3
B9J08_003670,MED17_SRB4
B9J08_003671,ILM1
B9J08_003672,B9J08_003672
B9J08_003673,SWP1
B9J08_003674,IMP1
B9J08_003675,SCD6
B9J08_003676,SPN1
B9J08_003677,RPS23A_RPS23B
B9J08_003678,ANT1
B9J08_003679,YGR117C
B9J08_003680,DBR1
B9J08_003681,MCR1
B9J08_003682,NNR2
B9J08_003683,B9J08_003683
B9J08_003684,GPD2_GPD1
B9J08_003685,PCD1
B9J08_003686,VMA22
B9J08_003687,SSF1
B9J08_003688,RRP3
B9J08_003689,PIB1
B9J08_003690,PUT4_AGP2
B9J08_003691,MED21_SRB7
B9J08_003692,PMT5_PMT7
B9J08_003693,YDR306C
B9J08_003694,B9J08_003694
B9J08_003695,RPS27_RPS27B
B9J08_003696,RSM22
B9J08_003697,MIC26
B9J08_003698,B9J08_003698
B9J08_003699,MTM1
B9J08_003700,KOG1
B9J08_003701,B9J08_003701
B9J08_003702,CDG1
B9J08_003703,SSU1
B9J08_003704,B9J08_003704
B9J08_003705,TRS65
B9J08_003706,FGR14
B9J08_003707,PRD1
B9J08_003708,GRS1
B9J08_003709,IFK2
B9J08_003710,YHR078W
B9J08_003711,MHR1
B9J08_003712,STB5
B9J08_003713,TYW1
B9J08_003714,ALG2
B9J08_003715,B9J08_003715
B9J08_003716,GDT1
B9J08_003717,MED8
B9J08_003718,B9J08_003718
B9J08_003719,RIM2
B9J08_003720,MOT1
B9J08_003721,LSO2
B9J08_003722,LYS22_LYS21
B9J08_003723,B9J08_003723
B9J08_003724,MET7
B9J08_003725,B9J08_003725
B9J08_003726,YPL150W
B9J08_003727,SUV3
B9J08_003728,YDR248C
B9J08_003729,ENV9
B9J08_003730,ERG10
B9J08_003731,MRX11
B9J08_003732,RIM11
B9J08_003733,B9J08_003733
B9J08_003734,DIP5_PUT4
B9J08_003735,CAK1
B9J08_003736,SSN3
B9J08_003737,ERG3
B9J08_003738,HEM3
B9J08_003739,FGR29
B9J08_003740,RAD1
B9J08_003741,NCE4_RMI1
B9J08_003742,MET12
B9J08_003743,ATG27
B9J08_003744,B9J08_003744
B9J08_003745,ELP4
B9J08_003746,TMS1
B9J08_003747,ATP20
B9J08_003748,CHR1_ROK1
B9J08_003749,MRPL15
B9J08_003750,YEA6
B9J08_003751,B9J08_003751
B9J08_003752,ZCF31
B9J08_003753,AIM6
B9J08_003754,ARG11_ORT1
B9J08_003755,RPS15
B9J08_003756,RPP2B
B9J08_003757,B9J08_003757
B9J08_003758,CSC1
B9J08_003759,ARV1
B9J08_003760,NUP42
B9J08_003761,TOP3
B9J08_003762,RKM2
B9J08_003763,PAN5
B9J08_003764,CAB5
B9J08_003765,VPS34
B9J08_003766,B9J08_003766
B9J08_003767,CDD1
B9J08_003768,MAP1
B9J08_003769,B9J08_003769
B9J08_003770,B9J08_003770
B9J08_003771,CCT6
B9J08_003772,CZF1_UME6
B9J08_003773,SLY1
B9J08_003774,RVB1
B9J08_003775,GPN3
B9J08_003776,MSC2
B9J08_003777,B9J08_003777
B9J08_003778,RPT5
B9J08_003779,SEM1
B9J08_003780,RPO31
B9J08_003781,CTA6
B9J08_003782,B9J08_003782
B9J08_003783,TRP4
B9J08_003784,BRR2
B9J08_003785,PDA1
B9J08_003786,CMC2
B9J08_003787,PUP3
B9J08_003788,YEL1
B9J08_003789,HSM3
B9J08_003790,MED16_SIN4
B9J08_003791,SHM1
B9J08_003792,PRR2_RTK1
B9J08_003793,CPY1_PRC1
B9J08_003794,B9J08_003794
B9J08_003795,MTR4
B9J08_003796,GYP7
B9J08_003797,YNL217W
B9J08_003798,RAP1
B9J08_003799,MP65_SCW10
B9J08_003800,UBP15
B9J08_003801,CAB4
B9J08_003802,MRX1
B9J08_003803,CWC22
B9J08_003804,CYC1
B9J08_003805,YCR090C
B9J08_003806,PLP2
B9J08_003807,UBP8
B9J08_003808,YOR1
B9J08_003809,SOL1
B9J08_003810,B9J08_003810
B9J08_003811,UBC12
B9J08_003812,ECM9
B9J08_003813,PRP46
B9J08_003814,ESA1
B9J08_003815,PNT1
B9J08_003816,RRD2
B9J08_003817,CLP1
B9J08_003818,SOL1
B9J08_003819,GLR1
B9J08_003820,PSR1
B9J08_003821,SOF1
B9J08_003822,HRK1
B9J08_003823,IST1
B9J08_003824,PAC1
B9J08_003825,TUM1
B9J08_003826,PUS7
B9J08_003827,SSP2
B9J08_003828,KIP2
B9J08_003829,RAD53
B9J08_003830,PTR22_PTR2
B9J08_003831,B9J08_003831
B9J08_003832,YOR1
B9J08_003833,YEA4
B9J08_003834,MEF2
B9J08_003835,NAG6_SEY1
B9J08_003836,HXK1
B9J08_003837,NAG1
B9J08_003838,DAC1
B9J08_003839,JID1
B9J08_003840,ARO7
B9J08_003841,BTA1
B9J08_003842,TAF11
B9J08_003843,B9J08_003843
B9J08_003844,TRM9
B9J08_003845,B9J08_003845
B9J08_003846,PPM1
B9J08_003847,MNN24_MNN2
B9J08_003848,SNX41
B9J08_003849,RPN9
B9J08_003850,PTM1
B9J08_003851,SNX4
B9J08_003852,DCW1
B9J08_003853,NRI1
B9J08_003854,ENT2
B9J08_003855,ESC4_RTT107
B9J08_003856,CLB2
B9J08_003857,B9J08_003857
B9J08_003858,SRB9_SSN2
B9J08_003859,DYN2
B9J08_003860,APT1
B9J08_003861,SPT5
B9J08_003862,SSL1
B9J08_003863,DAG7
B9J08_003864,TAD2
B9J08_003865,PPE1
B9J08_003866,QNS1
B9J08_003867,B9J08_003867
B9J08_003868,SOG2
B9J08_003869,CCS1
B9J08_003870,CAF40
B9J08_003871,ERC1
B9J08_003872,ENP1
B9J08_003873,PLC1
B9J08_003874,HIS7
B9J08_003875,B9J08_003875
B9J08_003876,RRP6
B9J08_003877,REI1
B9J08_003878,SRM1
B9J08_003879,CHS2
B9J08_003880,PSF2
B9J08_003881,ARG2
B9J08_003882,ARO4
B9J08_003883,YHC3
B9J08_003884,B9J08_003884
B9J08_003885,MIT1_SUR1
B9J08_003886,SLP2
B9J08_003887,B9J08_003887
B9J08_003888,B9J08_003888
B9J08_003889,RHO1
B9J08_003890,TRM10
B9J08_003891,B9J08_003891
B9J08_003892,ORC4
B9J08_003893,SST2
B9J08_003894,GCD11
B9J08_003895,B9J08_003895
B9J08_003896,CTF18
B9J08_003897,CCZ1
B9J08_003898,B9J08_003898
B9J08_003899,MUB1
B9J08_003900,ESP1
B9J08_003901,B9J08_003901
B9J08_003902,EMC9_NNF2
B9J08_003903,PGA52_TOH1
B9J08_003904,B9J08_003904
B9J08_003905,MRM2
B9J08_003906,MPP10
B9J08_003907,B9J08_003907
B9J08_003908,SIT1
B9J08_003909,B9J08_003909
B9J08_003910,PIR1_PIR3
B9J08_003911,SAP9_YPS3
B9J08_003912,SAP9_YPS1
B9J08_003913,B9J08_003913
B9J08_003914,SFK1
B9J08_003915,DIS3
B9J08_003916,RIB3
B9J08_003917,IRC25
B9J08_003918,WRS1
B9J08_003919,RPL27A
B9J08_003920,PKH2
B9J08_003921,SIT1_ARN1
B9J08_003922,AVO1
B9J08_003923,REX4
B9J08_003924,IRA2
B9J08_003925,IRA2
B9J08_003926,ATP19
B9J08_003927,CSI2_BRX1
B9J08_003928,RBD1
B9J08_003929,B9J08_003929
B9J08_003930,MRPL13
B9J08_003931,B9J08_003931
B9J08_003932,SRT1
B9J08_003933,VPH2
B9J08_003934,YNL040W
B9J08_003935,MRPS9
B9J08_003936,SNT1
B9J08_003937,CDC6
B9J08_003938,MHF1
B9J08_003939,DUF1
B9J08_003940,RPB5
B9J08_003941,RIB7
B9J08_003942,FEN1_ELO2
B9J08_003943,RBK1
B9J08_003944,RPG1A_RPG1
B9J08_003945,BCP1
B9J08_003946,B9J08_003946
B9J08_003947,RVS162_RVS161
B9J08_003948,KIS2_SIP1
B9J08_003949,NTO1
B9J08_003950,TEC1
B9J08_003951,ADE2
B9J08_003952,YBL028C
B9J08_003953,RPL19A
B9J08_003954,RAX1
B9J08_003955,STP1_STP2
